PRCE_REG_YMD,PDLT_CODE,PDLT_NM,AMNT_RAIN,AVG_TEMP_C,total_SunL,Quantity,PDLT_PRCE,Category
2023-11-09,225,토마토,5.1,11.4,6.78,104989.2,3860,과일
2023-11-09,232,당근,5.1,11.4,6.78,198730,2176.666667,뿌리채소
2023-11-09,245,양파,5.1,11.4,6.78,960152,1196.666667,뿌리채소
2023-11-09,411,사과,5.1,11.4,6.78,82473.3,6780,과일
2023-11-10,151,고구마,0,3.4,14.52,93740,2600,뿌리채소
2023-11-10,152,감자,0,3.4,14.52,197472,1950,뿌리채소
2023-11-10,211,배추,0,3.4,14.52,1354609,790,채소
2023-11-10,214,상추,0,3.4,14.52,98570,2993.75,엽채류
2023-11-10,223,오이,0,3.4,14.52,200806.11,612.25,열매채소
2023-11-10,224,호박,0,3.4,14.52,173268.5,1588.75,열매채소
2023-11-10,225,토마토,0,3.4,14.52,95576,3900,과일
2023-11-10,232,당근,0,3.4,14.52,216351,2020,뿌리채소
2023-11-10,245,양파,0,3.4,14.52,798602,1196.666667,뿌리채소
2023-11-10,411,사과,0,3.4,14.52,128845,6660,과일
2023-11-13,151,고구마,0,2,14.18,115500,2600,뿌리채소
2023-11-13,152,감자,0,2,14.18,208428,1950,뿌리채소
2023-11-13,211,배추,0,2,14.18,1368708.4,690,채소
2023-11-13,214,상추,0,2,14.18,74894,5443.75,엽채류
2023-11-13,223,오이,0,2,14.18,253830.3,698.25,열매채소
2023-11-13,224,호박,0,2,14.18,244920,1663.75,열매채소
2023-11-13,225,토마토,0,2,14.18,141720,3900,과일
2023-11-13,232,당근,0,2,14.18,221330,1666.666667,뿌리채소
2023-11-13,245,양파,0,2,14.18,784855,1196.666667,뿌리채소
2023-11-13,411,사과,0,2,14.18,160659,6870,과일
2023-11-14,151,고구마,0,5,12.94,139499.5,2600,뿌리채소
2023-11-14,152,감자,0,5,12.94,227947,1950,뿌리채소
2023-11-14,211,배추,0,5,12.94,1140711,890,채소
2023-11-14,214,상추,0,5,12.94,65576,5537.5,엽채류
2023-11-14,223,오이,0,5,12.94,97812.2,925.75,열매채소
2023-11-14,224,호박,0,5,12.94,193792.4,1826.25,열매채소
2023-11-14,225,토마토,0,5,12.94,99539.8,3180,과일
2023-11-14,232,당근,0,5,12.94,187034,1433.333333,뿌리채소
2023-11-14,245,양파,0,5,12.94,889943,1196.666667,뿌리채소
2023-11-14,411,사과,0,5,12.94,112177.2,6870,과일
2023-11-15,151,고구마,0,7,10.47,126350,2600,뿌리채소
2023-11-15,152,감자,0,7,10.47,173868,2050,뿌리채소
2023-11-15,211,배추,0,7,10.47,1063092,890,채소
2023-11-15,214,상추,0,7,10.47,74120,5387.5,엽채류
2023-11-15,223,오이,0,7,10.47,127494.64,1194.75,열매채소
2023-11-15,224,호박,0,7,10.47,176656,1776.25,열매채소
2023-11-15,225,토마토,0,7,10.47,105423,3400,과일
2023-11-15,232,당근,0,7,10.47,173104,1433.333333,뿌리채소
2023-11-15,245,양파,0,7,10.47,775657.7,1196.666667,뿌리채소
2023-11-15,411,사과,0,7,10.47,126950,7060,과일
2023-11-16,151,고구마,8.4,6.6,1.09,127830,2600,뿌리채소
2023-11-16,152,감자,8.4,6.6,1.09,195610,2050,뿌리채소
2023-11-16,211,배추,8.4,6.6,1.09,1149953,790,채소
2023-11-16,214,상추,8.4,6.6,1.09,75478,5381.25,엽채류
2023-11-16,223,오이,8.4,6.6,1.09,97024,1248.5,열매채소
2023-11-16,224,호박,8.4,6.6,1.09,164836,1926.25,열매채소
2023-11-16,225,토마토,8.4,6.6,1.09,90064,3200,과일
2023-11-16,232,당근,8.4,6.6,1.09,159290,1433.333333,뿌리채소
2023-11-16,245,양파,8.4,6.6,1.09,805798,1196.666667,뿌리채소
2023-11-16,411,사과,8.4,6.6,1.09,120331,6910,과일
2023-11-17,151,고구마,0,1.6,7.42,146750,2600,뿌리채소
2023-11-17,152,감자,0,1.6,7.42,210991,2050,뿌리채소
2023-11-17,211,배추,0,1.6,7.42,1273787,1050,채소
2023-11-17,214,상추,0,1.6,7.42,78694,5600,엽채류
2023-11-17,223,오이,0,1.6,7.42,132887.15,1393.5,열매채소
2023-11-17,224,호박,0,1.6,7.42,176450,1820,열매채소
2023-11-17,225,토마토,0,1.6,7.42,78154.2,3200,과일
2023-11-17,232,당근,0,1.6,7.42,163514,1433.333333,뿌리채소
2023-11-17,245,양파,0,1.6,7.42,705397,1196.666667,뿌리채소
2023-11-17,411,사과,0,1.6,7.42,124664.8,6910,과일
2023-11-20,151,고구마,0,6.2,12.93,220000,2600,뿌리채소
2023-11-20,152,감자,0,6.2,12.93,263136,2050,뿌리채소
2023-11-20,211,배추,0,6.2,12.93,1833804,1050,채소
2023-11-20,214,상추,0,6.2,12.93,84496,5600,엽채류
2023-11-20,223,오이,0,6.2,12.93,177367.5,1393.5,열매채소
2023-11-20,224,호박,0,6.2,12.93,217548,1820,열매채소
2023-11-20,225,토마토,0,6.2,12.93,96602,3180,과일
2023-11-20,232,당근,0,6.2,12.93,266540,1433.333333,뿌리채소
2023-11-20,245,양파,0,6.2,12.93,886804,1196.666667,뿌리채소
2023-11-20,411,사과,0,6.2,12.93,139140,7620,과일
2023-11-21,151,고구마,0,7.4,12.57,132120,2600,뿌리채소
2023-11-21,152,감자,0,7.4,12.57,279714,2050,뿌리채소
2023-11-21,211,배추,0,7.4,12.57,1486829,790,채소
2023-11-21,214,상추,0,7.4,12.57,73730,6825,엽채류
2023-11-21,223,오이,0,7.4,12.57,110520.89,1488.5,열매채소
2023-11-21,224,호박,0,7.4,12.57,189653.8,1795,열매채소
2023-11-21,225,토마토,0,7.4,12.57,79888.2,3180,과일
2023-11-21,232,당근,0,7.4,12.57,265500,1676.666667,뿌리채소
2023-11-21,245,양파,0,7.4,12.57,884813.3,1196.666667,뿌리채소
2023-11-21,411,사과,0,7.4,12.57,102408.6,7850,과일
2023-11-22,151,고구마,0,9.5,10.28,155050,2600,뿌리채소
2023-11-22,152,감자,0,9.5,10.28,241107,2050,뿌리채소
2023-11-22,211,배추,0,9.5,10.28,1254447,710,채소
2023-11-22,214,상추,0,9.5,10.28,76475.5,6387.5,엽채류
2023-11-22,223,오이,0,9.5,10.28,155792.21,1511,열매채소
2023-11-22,224,호박,0,9.5,10.28,192500.4,1807.5,열매채소
2023-11-22,225,토마토,0,9.5,10.28,57741,3420,과일
2023-11-22,232,당근,0,9.5,10.28,235620,1676.666667,뿌리채소
2023-11-22,245,양파,0,9.5,10.28,797847,1196.666667,뿌리채소
2023-11-22,411,사과,0,9.5,10.28,121266,8060,과일
2023-11-23,151,고구마,0.1,9.9,8.41,122920,2600,뿌리채소
2023-11-23,152,감자,0.1,9.9,8.41,264626,2050,뿌리채소
2023-11-23,211,배추,0.1,9.9,8.41,1646810.5,730,채소
2023-11-23,214,상추,0.1,9.9,8.41,81560,5793.75,엽채류
2023-11-23,223,오이,0.1,9.9,8.41,118589.27,1398.5,열매채소
2023-11-23,224,호박,0.1,9.9,8.41,165284,1770,열매채소
2023-11-23,225,토마토,0.1,9.9,8.41,85366,3420,과일
2023-11-23,232,당근,0.1,9.9,8.41,205065,1676.666667,뿌리채소
2023-11-23,245,양파,0.1,9.9,8.41,785396,1243.333333,뿌리채소
2023-11-23,411,사과,0.1,9.9,8.41,112500,8060,과일
2023-11-24,151,고구마,0,-1.5,12.67,159570,2600,뿌리채소
2023-11-24,152,감자,0,-1.5,12.67,183450,2050,뿌리채소
2023-11-24,211,배추,0,-1.5,12.67,1849898,730,채소
2023-11-24,214,상추,0,-1.5,12.67,89908,5825,엽채류
2023-11-24,223,오이,0,-1.5,12.67,214113.24,1286.5,열매채소
2023-11-24,224,호박,0,-1.5,12.67,215165,1735,열매채소
2023-11-24,225,토마토,0,-1.5,12.67,124390,2980,과일
2023-11-24,232,당근,0,-1.5,12.67,209450,1676.666667,뿌리채소
2023-11-24,245,양파,0,-1.5,12.67,876744,1243.333333,뿌리채소
2023-11-24,411,사과,0,-1.5,12.67,125532,8060,과일
2023-11-27,151,고구마,3.6,6.2,2.36,155190,2600,뿌리채소
2023-11-27,152,감자,3.6,6.2,2.36,301914,2050,뿌리채소
2023-11-27,211,배추,3.6,6.2,2.36,898922.5,650,채소
2023-11-27,214,상추,3.6,6.2,2.36,98713,4856.25,엽채류
2023-11-27,223,오이,3.6,6.2,2.36,356663.2,845.75,열매채소
2023-11-27,224,호박,3.6,6.2,2.36,290377.04,1510,열매채소
2023-11-27,225,토마토,3.6,6.2,2.36,114067.2,2980,과일
2023-11-27,232,당근,3.6,6.2,2.36,316836,1676.666667,뿌리채소
2023-11-27,245,양파,3.6,6.2,2.36,745704,1243.333333,뿌리채소
2023-11-27,411,사과,3.6,6.2,2.36,121174.6,8060,과일
2023-11-28,151,고구마,0,1.3,9.86,130230,2600,뿌리채소
2023-11-28,152,감자,0,1.3,9.86,246074,2050,뿌리채소
2023-11-28,211,배추,0,1.3,9.86,663271.5,690,채소
2023-11-28,214,상추,0,1.3,9.86,93504,3787.5,엽채류
2023-11-28,223,오이,0,1.3,9.86,135383,835.75,열매채소
2023-11-28,224,호박,0,1.3,9.86,220658,1567.5,열매채소
2023-11-28,225,토마토,0,1.3,9.86,121990.1,2980,과일
2023-11-28,232,당근,0,1.3,9.86,231610,1220,뿌리채소
2023-11-28,245,양파,0,1.3,9.86,685631,1243.333333,뿌리채소
2023-11-28,411,사과,0,1.3,9.86,99979.2,8060,과일
2023-11-29,151,고구마,0,-1.4,4.75,134130,2600,뿌리채소
2023-11-29,152,감자,0,-1.4,4.75,238193,2050,뿌리채소
2023-11-29,211,배추,0,-1.4,4.75,662162,650,채소
2023-11-29,214,상추,0,-1.4,4.75,95770,3650,엽채류
2023-11-29,223,오이,0,-1.4,4.75,253291.3,768.25,열매채소
2023-11-29,224,호박,0,-1.4,4.75,210837,1522.5,열매채소
2023-11-29,225,토마토,0,-1.4,4.75,65297.6,4280,과일
2023-11-29,232,당근,0,-1.4,4.75,181390,1220,뿌리채소
2023-11-29,245,양파,0,-1.4,4.75,784580,1243.333333,뿌리채소
2023-11-29,411,사과,0,-1.4,4.75,107150.2,8220,과일
2023-11-30,151,고구마,0,-4.3,12.44,169510,2600,뿌리채소
2023-11-30,152,감자,0,-4.3,12.44,209176,2050,뿌리채소
2023-11-30,211,배추,0,-4.3,12.44,861549,710,채소
2023-11-30,214,상추,0,-4.3,12.44,88065,3775,엽채류
2023-11-30,223,오이,0,-4.3,12.44,117495.6,804.75,열매채소
2023-11-30,224,호박,0,-4.3,12.44,166411.8,1592.5,열매채소
2023-11-30,225,토마토,0,-4.3,12.44,69764,4720,과일
2023-11-30,232,당근,0,-4.3,12.44,197154,1220,뿌리채소
2023-11-30,245,양파,0,-4.3,12.44,653575.2,1243.333333,뿌리채소
2023-11-30,411,사과,0,-4.3,12.44,116653.2,8740,과일
2023-12-04,151,고구마,0,2.7,10.39,216040,2600,뿌리채소
2023-12-04,152,감자,0,2.7,10.39,365582,2050,뿌리채소
2023-12-04,211,배추,0,2.7,10.39,1044675,630,채소
2023-12-04,214,상추,0,2.7,10.39,89818.39,3775,엽채류
2023-12-04,223,오이,0,2.7,10.39,338319.03,804.75,열매채소
2023-12-04,224,호박,0,2.7,10.39,303035.5,1592.5,열매채소
2023-12-04,225,토마토,0,2.7,10.39,145920.2,4720,과일
2023-12-04,232,당근,0,2.7,10.39,278365,1220,뿌리채소
2023-12-04,245,양파,0,2.7,10.39,782279,1243.333333,뿌리채소
2023-12-04,411,사과,0,2.7,10.39,154285.8,8740,과일
2023-12-05,151,고구마,0,6.8,8.09,210150,2600,뿌리채소
2023-12-05,152,감자,0,6.8,8.09,364750,2050,뿌리채소
2023-12-05,211,배추,0,6.8,8.09,834823.5,690,채소
2023-12-05,214,상추,0,6.8,8.09,86750,4337.5,엽채류
2023-12-05,223,오이,0,6.8,8.09,135989,741.5,열매채소
2023-12-05,224,호박,0,6.8,8.09,235780,1647.5,열매채소
2023-12-05,225,토마토,0,6.8,8.09,115579.6,4720,과일
2023-12-05,232,당근,0,6.8,8.09,256308,1220,뿌리채소
2023-12-05,245,양파,0,6.8,8.09,843005,1243.333333,뿌리채소
2023-12-05,411,사과,0,6.8,8.09,73331.4,8740,과일
2023-12-06,151,고구마,3.8,6.1,1.87,190660,2600,뿌리채소
2023-12-06,152,감자,3.8,6.1,1.87,346923,2050,뿌리채소
2023-12-06,211,배추,3.8,6.1,1.87,681223.5,810,채소
2023-12-06,214,상추,3.8,6.1,1.87,90786,4306.25,엽채류
2023-12-06,223,오이,3.8,6.1,1.87,178512.58,815.25,열매채소
2023-12-06,224,호박,3.8,6.1,1.87,200237.9,1630,열매채소
2023-12-06,225,토마토,3.8,6.1,1.87,67219.6,4720,과일
2023-12-06,232,당근,3.8,6.1,1.87,260564,1220,뿌리채소
2023-12-06,245,양파,3.8,6.1,1.87,823919,1243.333333,뿌리채소
2023-12-06,411,사과,3.8,6.1,1.87,116405.4,8740,과일
2023-12-07,151,고구마,0,6.6,9.36,151450,2600,뿌리채소
2023-12-07,152,감자,0,6.6,9.36,389394,2050,뿌리채소
2023-12-07,211,배추,0,6.6,9.36,642390,690,채소
2023-12-07,214,상추,0,6.6,9.36,95420,3462.5,엽채류
2023-12-07,223,오이,0,6.6,9.36,140088,799,열매채소
2023-12-07,224,호박,0,6.6,9.36,199253.89,1585,열매채소
2023-12-07,225,토마토,0,6.6,9.36,88901.6,4720,과일
2023-12-07,232,당근,0,6.6,9.36,219304,1220,뿌리채소
2023-12-07,245,양파,0,6.6,9.36,796498,1243.333333,뿌리채소
2023-12-07,411,사과,0,6.6,9.36,105852.4,8740,과일
2023-12-08,151,고구마,0,11.2,7.54,175450,2600,뿌리채소
2023-12-08,152,감자,0,11.2,7.54,371234,2050,뿌리채소
2023-12-08,211,배추,0,11.2,7.54,650184.5,650,채소
2023-12-08,214,상추,0,11.2,7.54,97972,3431.25,엽채류
2023-12-08,223,오이,0,11.2,7.54,199774.17,745.25,열매채소
2023-12-08,224,호박,0,11.2,7.54,196261,1510,열매채소
2023-12-08,225,토마토,0,11.2,7.54,131543.4,3680,과일
2023-12-08,232,당근,0,11.2,7.54,212744,1086.666667,뿌리채소
2023-12-08,245,양파,0,11.2,7.54,670388,1243.333333,뿌리채소
2023-12-08,411,사과,0,11.2,7.54,117429.6,8700,과일
2023-12-11,151,고구마,11.4,8.9,1.54,184830,2600,뿌리채소
2023-12-11,152,감자,11.4,8.9,1.54,312074,2050,뿌리채소
2023-12-11,211,배추,11.4,8.9,1.54,385646,650,채소
2023-12-11,214,상추,11.4,8.9,1.54,99434,3431.25,엽채류
2023-12-11,223,오이,11.4,8.9,1.54,336127,745.25,열매채소
2023-12-11,224,호박,11.4,8.9,1.54,311257,1510,열매채소
2023-12-11,225,토마토,11.4,8.9,1.54,111010.5,3500,과일
2023-12-11,232,당근,11.4,8.9,1.54,245180,1086.666667,뿌리채소
2023-12-11,245,양파,11.4,8.9,1.54,818291,1243.333333,뿌리채소
2023-12-11,411,사과,11.4,8.9,1.54,143042,8700,과일
2023-12-12,151,고구마,0.4,5.4,6.08,154390,2600,뿌리채소
2023-12-12,152,감자,0.4,5.4,6.08,195840,2050,뿌리채소
2023-12-12,211,배추,0.4,5.4,6.08,351292.5,800,채소
2023-12-12,214,상추,0.4,5.4,6.08,92314,2868.75,엽채류
2023-12-12,223,오이,0.4,5.4,6.08,158468.8,719,열매채소
2023-12-12,224,호박,0.4,5.4,6.08,194839,1372.5,열매채소
2023-12-12,225,토마토,0.4,5.4,6.08,101714.6,3500,과일
2023-12-12,232,당근,0.4,5.4,6.08,167426,1086.666667,뿌리채소
2023-12-12,245,양파,0.4,5.4,6.08,600872,1243.333333,뿌리채소
2023-12-12,411,사과,0.4,5.4,6.08,97455.2,8820,과일
2023-12-13,151,고구마,0,6.8,6.06,162080,2600,뿌리채소
2023-12-13,152,감자,0,6.8,6.06,233996,2050,뿌리채소
2023-12-13,211,배추,0,6.8,6.06,436593,850,채소
2023-12-13,214,상추,0,6.8,6.06,101372,2900,엽채류
2023-12-13,223,오이,0,6.8,6.06,225406,755.25,열매채소
2023-12-13,224,호박,0,6.8,6.06,205272.24,1335,열매채소
2023-12-13,225,토마토,0,6.8,6.06,82633.6,3500,과일
2023-12-13,232,당근,0,6.8,6.06,169210,1086.666667,뿌리채소
2023-12-13,245,양파,0,6.8,6.06,573208,1243.333333,뿌리채소
2023-12-13,411,사과,0,6.8,6.06,149282.4,9030,과일
2023-12-14,151,고구마,17,7.6,1.46,108780,2600,뿌리채소
2023-12-14,152,감자,17,7.6,1.46,236770,2050,뿌리채소
2023-12-14,211,배추,17,7.6,1.46,291358.5,770,채소
2023-12-14,214,상추,17,7.6,1.46,96540,2528.125,엽채류
2023-12-14,223,오이,17,7.6,1.46,144683,730.25,열매채소
2023-12-14,224,호박,17,7.6,1.46,203114.6,1297.5,열매채소
2023-12-14,225,토마토,17,7.6,1.46,74624.6,3500,과일
2023-12-14,232,당근,17,7.6,1.46,160690,1086.666667,뿌리채소
2023-12-14,245,양파,17,7.6,1.46,672390,1243.333333,뿌리채소
2023-12-14,411,사과,17,7.6,1.46,90625.4,8670,과일
2023-12-15,151,고구마,31.1,4.9,1.48,145070,2600,뿌리채소
2023-12-15,152,감자,31.1,4.9,1.48,274727,2050,뿌리채소
2023-12-15,211,배추,31.1,4.9,1.48,401368,770,채소
2023-12-15,214,상추,31.1,4.9,1.48,90742,2806.25,엽채류
2023-12-15,223,오이,31.1,4.9,1.48,210077,816.5,열매채소
2023-12-15,224,호박,31.1,4.9,1.48,164465.3,1485,열매채소
2023-12-15,225,토마토,31.1,4.9,1.48,94108.6,3500,과일
2023-12-15,232,당근,31.1,4.9,1.48,240620,1086.666667,뿌리채소
2023-12-15,245,양파,31.1,4.9,1.48,732962,1243.333333,뿌리채소
2023-12-15,411,사과,31.1,4.9,1.48,143741.6,8670,과일
2023-12-18,151,고구마,0,-7.7,7.01,205560,2600,뿌리채소
2023-12-18,152,감자,0,-7.7,7.01,188382,2050,뿌리채소
2023-12-18,211,배추,0,-7.7,7.01,431191,770,채소
2023-12-18,214,상추,0,-7.7,7.01,103422,2993.75,엽채류
2023-12-18,223,오이,0,-7.7,7.01,242788,992.25,열매채소
2023-12-18,224,호박,0,-7.7,7.01,202793.8,1867.5,열매채소
2023-12-18,225,토마토,0,-7.7,7.01,97505.7,3780,과일
2023-12-18,232,당근,0,-7.7,7.01,174194,1086.666667,뿌리채소
2023-12-18,245,양파,0,-7.7,7.01,569532.1,1243.333333,뿌리채소
2023-12-18,411,사과,0,-7.7,7.01,121077.2,8670,과일
2023-12-19,151,고구마,0.3,-3.7,5.77,148980,2600,뿌리채소
2023-12-19,152,감자,0.3,-3.7,5.77,162840,2365,뿌리채소
2023-12-19,211,배추,0.3,-3.7,5.77,320963,830,채소
2023-12-19,214,상추,0.3,-3.7,5.77,84396,3184.375,엽채류
2023-12-19,223,오이,0.3,-3.7,5.77,105287,946.5,열매채소
2023-12-19,224,호박,0.3,-3.7,5.77,154462,1910,열매채소
2023-12-19,225,토마토,0.3,-3.7,5.77,77626,3780,과일
2023-12-19,232,당근,0.3,-3.7,5.77,153970,1420,뿌리채소
2023-12-19,245,양파,0.3,-3.7,5.77,614265,1243.333333,뿌리채소
2023-12-19,411,사과,0.3,-3.7,5.77,92902,8670,과일
2023-12-20,151,고구마,0.8,-7.4,9.07,179740,2600,뿌리채소
2023-12-20,152,감자,0.8,-7.4,9.07,228608,2365,뿌리채소
2023-12-20,211,배추,0.8,-7.4,9.07,179368.2,850,채소
2023-12-20,214,상추,0.8,-7.4,9.07,83446,3465.625,엽채류
2023-12-20,223,오이,0.8,-7.4,9.07,152937,959,열매채소
2023-12-20,224,호박,0.8,-7.4,9.07,148763.16,1885,열매채소
2023-12-20,225,토마토,0.8,-7.4,9.07,59279.9,3780,과일
2023-12-20,232,당근,0.8,-7.4,9.07,197379,1376.666667,뿌리채소
2023-12-20,245,양파,0.8,-7.4,9.07,722995,1243.333333,뿌리채소
2023-12-20,411,사과,0.8,-7.4,9.07,93799,8670,과일
2023-12-21,151,고구마,0,-11.7,11.49,127170,2600,뿌리채소
2023-12-21,152,감자,0,-11.7,11.49,196262,2365,뿌리채소
2023-12-21,211,배추,0,-11.7,11.49,454401,750,채소
2023-12-21,214,상추,0,-11.7,11.49,84524,3528.125,엽채류
2023-12-21,223,오이,0,-11.7,11.49,106916.2,1081,열매채소
2023-12-21,224,호박,0,-11.7,11.49,158761,2110,열매채소
2023-12-21,225,토마토,0,-11.7,11.49,87242.6,3980,과일
2023-12-21,232,당근,0,-11.7,11.49,175710,1376.666667,뿌리채소
2023-12-21,245,양파,0,-11.7,11.49,593024,1243.333333,뿌리채소
2023-12-21,411,사과,0,-11.7,11.49,75215.4,8670,과일
2023-12-22,151,고구마,0,-11.6,11.56,119820,2600,뿌리채소
2023-12-22,152,감자,0,-11.6,11.56,166056,2365,뿌리채소
2023-12-22,211,배추,0,-11.6,11.56,338614,690,채소
2023-12-22,214,상추,0,-11.6,11.56,85852,3278.125,엽채류
2023-12-22,223,오이,0,-11.6,11.56,146405.8,1068.5,열매채소
2023-12-22,224,호박,0,-11.6,11.56,153825.4,2155,열매채소
2023-12-22,225,토마토,0,-11.6,11.56,129182.6,3980,과일
2023-12-22,232,당근,0,-11.6,11.56,205450,1376.666667,뿌리채소
2023-12-22,245,양파,0,-11.6,11.56,477467,1243.333333,뿌리채소
2023-12-22,411,사과,0,-11.6,11.56,39758.4,8670,과일
2023-12-26,151,고구마,0,1.9,9.17,128460,2600,뿌리채소
2023-12-26,152,감자,0,1.9,9.17,420708,2365,뿌리채소
2023-12-26,211,배추,0,1.9,9.17,332483,690,채소
2023-12-26,214,상추,0,1.9,9.17,76134,5275,엽채류
2023-12-26,223,오이,0,1.9,9.17,91310,1201,열매채소
2023-12-26,224,호박,0,1.9,9.17,174906.8,2092.5,열매채소
2023-12-26,225,토마토,0,1.9,9.17,92462,3980,과일
2023-12-26,232,당근,0,1.9,9.17,154060,1376.666667,뿌리채소
2023-12-26,245,양파,0,1.9,9.17,884978,1243.333333,뿌리채소
2023-12-26,411,사과,0,1.9,9.17,47338.4,8670,과일
2023-12-27,151,고구마,0,1.5,9.47,188670,2760,뿌리채소
2023-12-27,152,감자,0,1.5,9.47,328925,2365,뿌리채소
2023-12-27,211,배추,0,1.5,9.47,354937,830,채소
2023-12-27,214,상추,0,1.5,9.47,92682,5775,엽채류
2023-12-27,223,오이,0,1.5,9.47,141802,1163.5,열매채소
2023-12-27,224,호박,0,1.5,9.47,191582.29,1910,열매채소
2023-12-27,225,토마토,0,1.5,9.47,85514.6,3980,과일
2023-12-27,232,당근,0,1.5,9.47,203750,1276.666667,뿌리채소
2023-12-27,245,양파,0,1.5,9.47,830388,1243.333333,뿌리채소
2023-12-27,411,사과,0,1.5,9.47,99108.4,8670,과일
2023-12-28,151,고구마,0,1.2,9.25,195080,3060,뿌리채소
2023-12-28,152,감자,0,1.2,9.25,310738,2365,뿌리채소
2023-12-28,211,배추,0,1.2,9.25,542187.5,790,채소
2023-12-28,214,상추,0,1.2,9.25,106842,5806.25,엽채류
2023-12-28,223,오이,0,1.2,9.25,91016.8,1238.5,열매채소
2023-12-28,224,호박,0,1.2,9.25,170957.66,1860,열매채소
2023-12-28,225,토마토,0,1.2,9.25,58474.6,3980,과일
2023-12-28,232,당근,0,1.2,9.25,267660,1276.666667,뿌리채소
2023-12-28,245,양파,0,1.2,9.25,1062118.8,1386.666667,뿌리채소
2023-12-28,411,사과,0,1.2,9.25,71263.4,8650,과일
2023-12-29,151,고구마,0,1.3,5.43,197780,3060,뿌리채소
2023-12-29,152,감자,0,1.3,5.43,288509,2365,뿌리채소
2023-12-29,211,배추,0,1.3,5.43,378572,790,채소
2023-12-29,214,상추,0,1.3,5.43,119280,5806.25,엽채류
2023-12-29,223,오이,0,1.3,5.43,147709.6,1238.5,열매채소
2023-12-29,224,호박,0,1.3,5.43,184515,1860,열매채소
2023-12-29,225,토마토,0,1.3,5.43,163100.5,3980,과일
2023-12-29,232,당근,0,1.3,5.43,252230,1276.666667,뿌리채소
2023-12-29,245,양파,0,1.3,5.43,958849,1386.666667,뿌리채소
2023-12-29,411,사과,0,1.3,5.43,51120.4,8650,과일
2024-01-03,151,고구마,0.6,1.8,3.32,270990,3060,뿌리채소
2024-01-03,152,감자,0.6,1.8,3.32,470108,2365,뿌리채소
2024-01-03,211,배추,0.6,1.8,3.32,580537.5,810,채소
2024-01-03,214,상추,0.6,1.8,3.32,127058,5618.75,엽채류
2024-01-03,223,오이,0.6,1.8,3.32,429917,1273.5,열매채소
2024-01-03,224,호박,0.6,1.8,3.32,329674.4,1642.5,열매채소
2024-01-03,225,토마토,0.6,1.8,3.32,215830.7,3380,과일
2024-01-03,232,당근,0.6,1.8,3.32,376170,1276.666667,뿌리채소
2024-01-03,245,양파,0.6,1.8,3.32,975301,1386.666667,뿌리채소
2024-01-03,411,사과,0.6,1.8,3.32,450594,8650,과일
2024-01-04,151,고구마,0,1.4,5.22,240310,3060,뿌리채소
2024-01-04,152,감자,0,1.4,5.22,310890,2365,뿌리채소
2024-01-04,211,배추,0,1.4,5.22,480598,790,채소
2024-01-04,214,상추,0,1.4,5.22,96128,5712.5,엽채류
2024-01-04,223,오이,0,1.4,5.22,128713.4,1312.5,열매채소
2024-01-04,224,호박,0,1.4,5.22,156222.4,1780,열매채소
2024-01-04,225,토마토,0,1.4,5.22,95601.1,3380,과일
2024-01-04,232,당근,0,1.4,5.22,286511,1276.666667,뿌리채소
2024-01-04,245,양파,0,1.4,5.22,803314,1386.666667,뿌리채소
2024-01-04,411,사과,0,1.4,5.22,51977.6,8650,과일
2024-01-05,151,고구마,0,5,7.77,203970,3060,뿌리채소
2024-01-05,152,감자,0,5,7.77,287450,2365,뿌리채소
2024-01-05,211,배추,0,5,7.77,472526,650,채소
2024-01-05,214,상추,0,5,7.77,92076,5537.5,엽채류
2024-01-05,223,오이,0,5,7.77,206963,1262.5,열매채소
2024-01-05,224,호박,0,5,7.77,195958,1742.5,열매채소
2024-01-05,225,토마토,0,5,7.77,120086.5,3680,과일
2024-01-05,232,당근,0,5,7.77,193440,1276.666667,뿌리채소
2024-01-05,245,양파,0,5,7.77,671704,1386.666667,뿌리채소
2024-01-05,411,사과,0,5,7.77,114353.8,8650,과일
2024-01-08,151,고구마,0,-4.7,11.65,262930,3060,뿌리채소
2024-01-08,152,감자,0,-4.7,11.65,309720,2365,뿌리채소
2024-01-08,211,배추,0,-4.7,11.65,286827.5,710,채소
2024-01-08,214,상추,0,-4.7,11.65,98662,5731.25,엽채류
2024-01-08,223,오이,0,-4.7,11.65,298646,1013.75,열매채소
2024-01-08,224,호박,0,-4.7,11.65,218245.46,1772.5,열매채소
2024-01-08,225,토마토,0,-4.7,11.65,116632.6,3580,과일
2024-01-08,232,당근,0,-4.7,11.65,340550,1276.666667,뿌리채소
2024-01-08,245,양파,0,-4.7,11.65,908833,1386.666667,뿌리채소
2024-01-08,411,사과,0,-4.7,11.65,157280.8,8650,과일
2024-01-09,151,고구마,1.6,-0.6,1.48,218290,3060,뿌리채소
2024-01-09,152,감자,1.6,-0.6,1.48,265430,2477.5,뿌리채소
2024-01-09,211,배추,1.6,-0.6,1.48,252796.5,730,채소
2024-01-09,214,상추,1.6,-0.6,1.48,83214.15,5818.75,엽채류
2024-01-09,223,오이,1.6,-0.6,1.48,128057.8,969.25,열매채소
2024-01-09,224,호박,1.6,-0.6,1.48,189005,1835,열매채소
2024-01-09,225,토마토,1.6,-0.6,1.48,82360.6,3580,과일
2024-01-09,232,당근,1.6,-0.6,1.48,319639,1276.666667,뿌리채소
